Date,Open,High,Low,Close,Volume
2023-05-01,18.0,23.34000015258789,18.0,23.149999618530277,6983900
2023-05-08,23.299999237060547,25.84000015258789,21.600000381469727,23.0,8120500
2023-05-15,23.01000022888184,24.030000686645508,19.26499938964844,22.76000022888184,2952700
2023-05-22,22.799999237060547,23.761999130249023,19.059999465942383,19.270000457763672,1434300
2023-05-29,20.0,20.190000534057617,16.84000015258789,17.5,2344100
2023-06-05,17.639999389648438,18.86000061035156,16.600000381469727,18.700000762939453,2021500
2023-06-12,18.850000381469727,20.13999938964844,18.540000915527344,19.670000076293945,3569400
2023-06-19,19.700000762939453,20.71999931335449,17.610000610351562,17.649999618530273,2648300
2023-06-26,18.07999992370605,25.5,18.07999992370605,20.899999618530277,9926000
2023-07-03,21.26000022888184,21.6299991607666,19.280000686645508,19.420000076293945,1520900
2023-07-10,19.420000076293945,21.549999237060547,19.31999969482422,21.31999969482422,2176800
2023-07-17,21.5,23.40999984741211,21.045000076293945,23.190000534057617,2388200
2023-07-24,23.229999542236328,25.479999542236328,22.549999237060547,25.3799991607666,2405700
2023-07-31,25.559999465942383,26.020000457763672,23.200000762939453,24.46999931335449,3844100
2023-08-07,24.520000457763672,24.950000762939453,23.700000762939453,24.559999465942383,1331300
