Date,Close
2014-04-14,20.239999771118164
2014-04-21,19.209999084472656
2014-04-28,20.030000686645508
2014-05-05,17.860000610351562
2014-05-12,19.75
2014-05-19,18.06999969482422
2014-05-26,18.520000457763672
2014-06-02,18.540000915527344
2014-06-09,19.209999084472656
2014-06-16,19.8799991607666
2014-06-23,20.639999389648438
2014-06-30,21.040000915527344
2014-07-07,19.299999237060547
2014-07-14,19.040000915527344
2014-07-21,20.15999984741211
2014-07-28,19.040000915527344
2014-08-04,19.530000686645508
2014-08-11,19.950000762939453
2014-08-18,19.420000076293945
2014-08-25,19.920000076293945
2014-09-01,19.809999465942383
2014-09-08,23.809999465942383
2014-09-15,21.010000228881836
2014-09-22,19.639999389648438
2014-09-29,18.329999923706055
2014-10-06,17.0
2014-10-13,18.030000686645508
2014-10-20,18.270000457763672
2014-10-27,18.510000228881836
2014-11-03,19.030000686645508
2014-11-10,18.93000030517578
2014-11-17,18.34000015258789
2014-11-24,17.950000762939453
2014-12-01,17.079999923706055
2014-12-08,16.030000686645508
2014-12-15,15.779999732971191
2014-12-22,14.8100004196167
2014-12-29,14.529999732971191
2015-01-05,14.130000114440918
2015-01-12,12.739999771118164
2015-01-19,13.25
2015-01-26,12.4399995803833
2015-02-02,12.489999771118164
2015-02-09,13.300000190734863
2015-02-16,13.760000228881836
2015-02-23,13.34000015258789
2015-03-02,14.619999885559082
2015-03-09,14.180000305175781
2015-03-16,13.510000228881836
2015-03-23,12.930000305175781
2015-03-30,13.329999923706055
2015-04-06,14.880000114440918
2015-04-13,14.779999732971191
2015-04-20,17.200000762939453
2015-04-27,16.6200008392334
2015-05-04,16.6200008392334
2015-05-11,16.600000381469727
2015-05-18,16.229999542236328
2015-05-25,15.850000381469727
2015-06-01,19.760000228881836
2015-06-08,20.299999237060547
2015-06-15,18.940000534057617
2015-06-22,17.729999542236328
2015-06-29,16.760000228881836
2015-07-06,15.460000038146973
2015-07-13,14.539999961853027
2015-07-20,14.479999542236328
2015-07-27,14.029999732971191
2015-08-03,13.8100004196167
2015-08-10,13.600000381469727
2015-08-17,12.15999984741211
2015-08-24,12.3100004196167
2015-08-31,11.869999885559082
2015-09-07,11.729999542236328
2015-09-14,12.09000015258789
2015-09-21,11.4399995803833
2015-09-28,12.880000114440918
2015-10-05,13.390000343322754
2015-10-12,15.569999694824219
2015-10-19,16.649999618530273
2015-10-26,16.1200008392334
2015-11-02,17.809999465942383
2015-11-09,16.540000915527344
2015-11-16,17.84000015258789
2015-11-23,17.8700008392334
2015-11-30,18.709999084472656
2015-12-07,18.25
2015-12-14,19.31999969482422
2015-12-21,19.989999771118164
2015-12-28,19.5
2016-01-04,17.420000076293945
2016-01-11,15.880000114440918
2016-01-18,16.209999084472656
2016-01-25,15.220000267028809
2016-02-01,13.789999961853027
2016-02-08,12.09000015258789
2016-02-15,14.899999618530273
2016-02-22,15.15999984741211
2016-02-29,15.770000457763672
2016-03-07,18.079999923706055
2016-03-14,18.850000381469727
2016-03-21,18.010000228881836
2016-03-28,17.979999542236328
2016-04-04,20.979999542236328
2016-04-11,21.329999923706055
2016-04-18,23.709999084472656
2016-04-25,24.469999313354492
2016-05-02,22.829999923706055
2016-05-09,23.299999237060547
2016-05-16,23.0
2016-05-23,25.610000610351562
2016-05-30,27.540000915527344
2016-06-06,27.079999923706055
2016-06-13,26.719999313354492
2016-06-20,27.0
2016-06-27,28.540000915527344
2016-07-04,30.940000534057617
2016-07-11,31.989999771118164
2016-07-18,33.29999923706055
2016-07-25,32.540000915527344
2016-08-01,35.86000061035156
2016-08-08,42.709999084472656
2016-08-15,44.33000183105469
2016-08-22,48.380001068115234
2016-08-29,49.540000915527344
2016-09-05,47.9900016784668
2016-09-12,49.349998474121094
2016-09-19,49.150001525878906
2016-09-26,50.13999938964844
2016-10-03,51.900001525878906
2016-10-10,53.08000183105469
2016-10-17,51.2599983215332
2016-10-24,48.880001068115234
2016-10-31,45.40999984741211
2016-11-07,45.40999984741211
2016-11-14,44.279998779296875
2016-11-21,49.04999923706055
2016-11-28,46.400001525878906
2016-12-05,48.45000076293945
2016-12-12,43.36000061035156
2016-12-19,41.25
2016-12-26,40.599998474121094
2017-01-02,44.75
2017-01-09,47.689998626708984
2017-01-16,46.90999984741211
2017-01-23,48.11000061035156
2017-01-30,48.54999923706055
2017-02-06,53.099998474121094
2017-02-13,55.310001373291016
2017-02-20,51.09000015258789
2017-02-27,50.29999923706055
2017-03-06,47.84000015258789
2017-03-13,51.099998474121094
2017-03-20,49.779998779296875
2017-03-27,52.18000030517578
2017-04-03,49.75
2017-04-10,50.15999984741211
2017-04-17,52.869998931884766
2017-04-24,55.86000061035156
2017-05-01,56.66999816894531
2017-05-08,62.439998626708984
2017-05-15,78.30999755859375
2017-05-22,77.56999969482422
2017-05-29,74.5199966430664
2017-06-05,74.91000366210938
2017-06-12,71.0999984741211
2017-06-19,72.37999725341797
2017-06-26,66.47000122070312
2017-07-03,69.41999816894531
2017-07-10,74.30999755859375
2017-07-17,73.93000030517578
2017-07-24,76.3499984741211
2017-07-31,78.7699966430664
2017-08-07,82.72000122070312
2017-08-14,89.68000030517578
2017-08-21,95.98999786376953
2017-08-28,104.72000122070312
2017-09-04,104.80999755859375
2017-09-11,106.11000061035156
2017-09-18,100.04000091552734
2017-09-25,98.94000244140625
2017-10-02,100.4000015258789
2017-10-09,99.73999786376953
2017-10-16,95.4800033569336
2017-10-23,90.88999938964844
2017-10-30,96.41000366210938
2017-11-06,105.16000366210938
2017-11-13,115.7300033569336
2017-11-20,117.48999786376953
2017-11-27,104.83000183105469
2017-12-04,100.23999786376953
2017-12-11,102.72000122070312
2017-12-18,106.81999969482422
2017-12-25,103.45999908447266
2018-01-01,120.86000061035156
2018-01-08,121.44000244140625
2018-01-15,130.2899932861328
2018-01-22,136.10000610351562
2018-01-29,121.44000244140625
2018-02-05,115.3499984741211
2018-02-12,134.74000549316406
2018-02-19,139.74000549316406
2018-02-26,130.5500030517578
2018-03-05,137.50999450683594
2018-03-12,133.02999877929688
2018-03-19,122.77999877929688
2018-03-26,119.54000091552734
2018-04-02,113.5999984741211
2018-04-09,114.18000030517578
2018-04-16,119.08999633789062
2018-04-23,111.87000274658203
2018-04-30,115.27999877929688
2018-05-07,107.31999969482422
2018-05-14,101.62000274658203
2018-05-21,102.56999969482422
2018-05-28,103.30000305175781
2018-06-04,106.54000091552734
2018-06-11,109.68000030517578
2018-06-18,98.16999816894531
2018-06-25,88.76000213623047
2018-07-02,90.44000244140625
2018-07-09,90.66999816894531
2018-07-16,88.0999984741211
2018-07-23,87.05000305175781
2018-07-30,80.79000091552734
2018-08-06,80.55000305175781
2018-08-13,74.9000015258789
2018-08-20,78.56999969482422
2018-08-27,76.73999786376953
2018-09-03,72.98999786376953
2018-09-10,72.86000061035156
2018-09-17,77.69000244140625
2018-09-24,73.12999725341797
2018-10-01,64.25
2018-10-08,59.63999938964844
2018-10-15,56.9900016784668
2018-10-22,57.130001068115234
2018-10-29,64.75
2018-11-05,57.15999984741211
2018-11-12,59.25
2018-11-19,56.93000030517578
2018-11-26,63.68000030517578
2018-12-03,61.619998931884766
2018-12-10,64.55999755859375
2018-12-17,55.45000076293945
2018-12-24,58.84000015258789
2018-12-31,61.22999954223633
2019-01-07,57.119998931884766
2019-01-14,60.79999923706055
2019-01-21,58.189998626708984
2019-01-28,60.900001525878906
2019-02-04,61.029998779296875
2019-02-11,64.27999877929688
2019-02-18,68.47000122070312
2019-02-25,72.06999969482422
2019-03-04,61.540000915527344
2019-03-11,62.61000061035156
2019-03-18,58.70000076293945
2019-03-25,61.9900016784668
2019-04-01,71.05999755859375
2019-04-08,70.47000122070312
2019-04-15,71.5
2019-04-22,67.73999786376953
2019-04-29,68.79000091552734
2019-05-06,61.43000030517578
2019-05-13,53.099998474121094
2019-05-20,43.65999984741211
2019-05-27,41.52000045776367
2019-06-03,42.400001525878906
2019-06-10,41.40999984741211
2019-06-17,43.209999084472656
2019-06-24,43.54999923706055
2019-07-01,43.91999816894531
2019-07-08,42.36000061035156
2019-07-15,40.38999938964844
2019-07-22,40.06999969482422
2019-07-29,37.7599983215332
2019-08-05,35.529998779296875
2019-08-12,37.08000183105469
2019-08-19,39.619998931884766
2019-08-26,41.369998931884766
2019-09-02,46.900001525878906
2019-09-09,50.16999816894531
2019-09-16,47.83000183105469
2019-09-23,44.54999923706055
2019-09-30,47.56999969482422
2019-10-07,48.52000045776367
2019-10-14,47.54999923706055
2019-10-21,49.209999084472656
2019-10-28,50.790000915527344
2019-11-04,54.66999816894531
2019-11-11,43.54999923706055
2019-11-18,41.70000076293945
2019-11-25,42.810001373291016
2019-12-02,44.16999816894531
2019-12-09,43.529998779296875
2019-12-16,46.25
2019-12-23,47.06999969482422
2019-12-30,50.130001068115234
2020-01-06,46.86000061035156
2020-01-13,46.790000915527344
2020-01-20,43.560001373291016
2020-01-27,42.619998931884766
2020-02-03,45.29999923706055
2020-02-10,43.560001373291016
2020-02-17,43.279998779296875
2020-02-24,42.13999938964844
2020-03-02,41.959999084472656
2020-03-09,38.0099983215332
2020-03-16,33.38999938964844
2020-03-23,33.529998779296875
2020-03-30,32.0
2020-04-06,35.619998931884766
2020-04-13,36.689998626708984
2020-04-20,36.4900016784668
2020-04-27,34.97999954223633
2020-05-04,36.4900016784668
