Date,Close
2022-05-02,10.0
2022-05-09,9.949999809265137
2022-05-16,9.90999984741211
2022-05-23,9.930000305175781
2022-05-30,9.949999809265137
2022-06-06,9.975000381469727
2022-06-13,9.9399995803833
2022-06-20,9.949999809265137
2022-06-27,10.0
2022-07-04,9.9399995803833
2022-07-11,9.960000038146973
2022-07-18,9.960000038146973
2022-07-25,9.960000038146973
2022-08-01,9.960000038146973
2022-08-08,9.960000038146973
2022-08-15,10.020000457763672
2022-08-22,10.020000457763672
2022-08-29,10.020000457763672
2022-09-05,10.020000457763672
2022-09-12,10.0600004196167
2022-09-19,10.0600004196167
2022-09-26,10.039999961853027
2022-10-03,9.960000038146973
2022-10-10,10.050000190734863
2022-10-17,10.09000015258789
2022-10-24,10.09000015258789
2022-10-31,10.149999618530273
2022-11-07,10.119999885559082
2022-11-14,10.130000114440918
2022-11-21,10.130000114440918
2022-11-28,10.130000114440918
2022-12-05,10.1899995803833
2022-12-12,10.1899995803833
2022-12-19,10.1899995803833
2022-12-26,10.1899995803833
2023-01-02,10.319999694824219
2023-01-09,10.319999694824219
2023-01-16,10.289999961853027
2023-01-23,10.289999961853027
2023-01-30,10.289999961853027
2023-02-06,10.289999961853027
2023-02-13,10.420000076293945
2023-02-20,10.420000076293945
2023-02-27,10.420000076293945
2023-03-06,10.420000076293945
2023-03-13,10.420000076293945
2023-03-20,10.420000076293945
2023-03-27,10.520000457763672
2023-04-03,10.520000457763672
2023-04-10,10.520000457763672
2023-04-17,10.380000114440918
2023-04-24,10.5600004196167
2023-05-01,10.575200080871582
2023-05-08,10.5600004196167
2023-05-15,10.569999694824219
2023-05-22,10.569999694824219
2023-05-29,10.600000381469727
2023-06-05,10.600000381469727
2023-06-12,10.600000381469727
2023-06-19,10.600000381469727
2023-06-26,10.600000381469727
2023-07-03,10.600000381469727
2023-07-10,10.6899995803833
2023-07-17,10.800000190734863
2023-07-24,10.800000190734863
2023-07-31,10.800000190734863
2023-08-07,10.949999809265137
