Date,Close
2015-10-05,16.600000381469727
2015-10-12,18.84000015258789
2015-10-19,19.270000457763672
2015-10-26,17.6299991607666
2015-11-02,17.6200008392334
2015-11-09,17.239999771118164
2015-11-16,14.739999771118164
2015-11-23,12.960000038146973
2015-11-30,16.760000228881836
2015-12-07,17.649999618530273
2015-12-14,16.809999465942383
2015-12-21,16.540000915527344
2015-12-28,15.569999694824219
2016-01-04,13.699999809265137
2016-01-11,13.9399995803833
2016-01-18,13.729999542236328
2016-01-25,13.010000228881836
2016-02-01,12.220000267028809
2016-02-08,11.970000267028809
2016-02-15,12.800000190734863
2016-02-22,13.239999771118164
2016-02-29,13.869999885559082
2016-03-07,13.0
2016-03-14,12.420000076293945
2016-03-21,13.050000190734863
2016-03-28,14.460000038146973
2016-04-04,14.3100004196167
2016-04-11,14.149999618530273
2016-04-18,14.319999694824219
2016-04-25,14.550000190734863
2016-05-02,14.109999656677246
2016-05-09,14.170000076293945
2016-05-16,14.520000457763672
2016-05-23,11.84000015258789
2016-05-30,11.699999809265137
2016-06-06,10.850000381469727
2016-06-13,9.770000457763672
2016-06-20,10.149999618530273
2016-06-27,10.930000305175781
2016-07-04,11.100000381469727
2016-07-11,11.729999542236328
2016-07-18,11.829999923706055
2016-07-25,12.600000381469727
2016-08-01,13.0600004196167
2016-08-08,13.619999885559082
2016-08-15,11.65999984741211
2016-08-22,11.399999618530273
2016-08-29,11.960000038146973
2016-09-05,12.180000305175781
2016-09-12,13.720000267028809
2016-09-19,13.619999885559082
2016-09-26,13.550000190734863
2016-10-03,14.670000076293945
2016-10-10,12.699999809265137
2016-10-17,12.5
2016-10-24,12.5
2016-10-31,11.699999809265137
2016-11-07,14.100000381469727
2016-11-14,14.600000381469727
2016-11-21,14.25
2016-11-28,12.850000381469727
2016-12-05,12.1899995803833
2016-12-12,11.880000114440918
2016-12-19,11.649999618530273
2016-12-26,11.3100004196167
2017-01-02,11.970000267028809
2017-01-09,11.550000190734863
2017-01-16,12.020000457763672
2017-01-23,11.380000114440918
2017-01-30,11.319999694824219
2017-02-06,11.760000228881836
2017-02-13,11.949999809265137
2017-02-20,11.5600004196167
2017-02-27,9.510000228881836
2017-03-06,10.40999984741211
2017-03-13,10.199999809265137
2017-03-20,9.899999618530273
2017-03-27,9.829999923706055
2017-04-03,10.529999732971191
2017-04-10,10.279999732971191
2017-04-17,10.239999771118164
2017-04-24,10.609999656677246
2017-05-01,11.359999656677246
2017-05-08,11.380000114440918
2017-05-15,9.9399995803833
2017-05-22,12.739999771118164
2017-05-29,13.239999771118164
2017-06-05,12.350000381469727
2017-06-12,13.25
2017-06-19,13.489999771118164
2017-06-26,12.8100004196167
2017-07-03,12.770000457763672
2017-07-10,13.770000457763672
2017-07-17,13.579999923706055
2017-07-24,12.229999542236328
2017-07-31,12.819999694824219
2017-08-07,12.670000076293945
2017-08-14,12.489999771118164
2017-08-21,14.949999809265137
2017-08-28,14.829999923706055
2017-09-04,14.420000076293945
2017-09-11,14.680000305175781
2017-09-18,15.640000343322754
2017-09-25,15.989999771118164
2017-10-02,15.550000190734863
2017-10-09,16.030000686645508
2017-10-16,16.280000686645508
2017-10-23,16.239999771118164
2017-10-30,16.489999771118164
2017-11-06,16.829999923706055
2017-11-13,17.389999389648438
2017-11-20,18.530000686645508
2017-11-27,16.969999313354492
2017-12-04,17.25
2017-12-11,16.719999313354492
2017-12-18,16.149999618530273
2017-12-25,15.859999656677246
2018-01-01,16.940000534057617
2018-01-08,16.469999313354492
2018-01-15,17.8700008392334
2018-01-22,19.90999984741211
2018-01-29,19.780000686645508
2018-02-05,19.260000228881836
2018-02-12,21.6200008392334
2018-02-19,21.709999084472656
2018-02-26,21.3799991607666
2018-03-05,20.979999542236328
2018-03-12,20.6200008392334
2018-03-19,19.079999923706055
2018-03-26,19.950000762939453
2018-04-02,18.479999542236328
2018-04-09,18.780000686645508
2018-04-16,20.639999389648438
2018-04-23,20.260000228881836
2018-04-30,20.959999084472656
2018-05-07,23.450000762939453
2018-05-14,23.670000076293945
2018-05-21,20.739999771118164
2018-05-28,22.549999237060547
2018-06-04,24.479999542236328
2018-06-11,25.049999237060547
2018-06-18,23.81999969482422
2018-06-25,23.8799991607666
2018-07-02,24.40999984741211
2018-07-09,24.170000076293945
2018-07-16,24.040000915527344
2018-07-23,22.719999313354492
2018-07-30,22.020000457763672
2018-08-06,22.540000915527344
2018-08-13,22.100000381469727
2018-08-20,26.559999465942383
2018-08-27,26.84000015258789
2018-09-03,28.139999389648438
2018-09-10,28.43000030517578
2018-09-17,26.8799991607666
2018-09-24,25.950000762939453
2018-10-01,24.760000228881836
2018-10-08,22.959999084472656
2018-10-15,22.079999923706055
2018-10-22,19.209999084472656
2018-10-29,20.65999984741211
2018-11-05,20.809999465942383
2018-11-12,19.1200008392334
2018-11-19,17.350000381469727
2018-11-26,18.90999984741211
2018-12-03,17.40999984741211
2018-12-10,17.1299991607666
2018-12-17,15.020000457763672
2018-12-24,15.8100004196167
2018-12-31,15.75
2019-01-07,17.420000076293945
2019-01-14,17.770000457763672
2019-01-21,18.389999389648438
2019-01-28,18.190000534057617
2019-02-04,18.280000686645508
2019-02-11,19.209999084472656
2019-02-18,19.940000534057617
2019-02-25,20.860000610351562
2019-03-04,19.459999084472656
2019-03-11,20.920000076293945
2019-03-18,20.3799991607666
2019-03-25,21.790000915527344
2019-04-01,22.860000610351562
2019-04-08,22.920000076293945
2019-04-15,22.780000686645508
