Date,Close
2013-08-05,43.66999816894531
2013-08-12,43.290000915527344
2013-08-19,44.34000015258789
2013-08-26,45.959999084472656
2013-09-02,46.0
2013-09-09,46.77000045776367
2013-09-16,48.54999923706055
2013-09-23,46.900001525878906
2013-09-30,48.40999984741211
2013-10-07,46.02000045776367
2013-10-14,48.779998779296875
2013-10-21,48.72999954223633
2013-10-28,49.33000183105469
2013-11-04,46.400001525878906
2013-11-11,47.56999969482422
2013-11-18,47.290000915527344
2013-11-25,47.72999954223633
2013-12-02,47.040000915527344
2013-12-09,45.209999084472656
2013-12-16,48.310001373291016
2013-12-23,48.529998779296875
2013-12-30,48.4900016784668
2014-01-06,48.79999923706055
2014-01-13,50.65999984741211
2014-01-20,48.27000045776367
2014-01-27,47.209999084472656
2014-02-03,47.5099983215332
2014-02-10,50.0099983215332
2014-02-17,51.45000076293945
2014-02-24,53.61000061035156
2014-03-03,54.540000915527344
2014-03-10,52.27000045776367
2014-03-17,50.130001068115234
2014-03-24,48.20000076293945
2014-03-31,45.88999938964844
2014-04-07,40.54999923706055
2014-04-14,42.97999954223633
2014-04-21,38.900001525878906
2014-04-28,38.9900016784668
2014-05-05,34.849998474121094
2014-05-12,35.88999938964844
2014-05-19,38.56999969482422
2014-05-26,37.77000045776367
2014-06-02,38.43000030517578
2014-06-09,38.15999984741211
2014-06-16,39.5
2014-06-23,40.689998626708984
2014-06-30,40.4900016784668
2014-07-07,37.599998474121094
2014-07-14,37.779998779296875
2014-07-21,39.04999923706055
2014-07-28,39.7599983215332
2014-08-04,42.2599983215332
2014-08-11,42.900001525878906
2014-08-18,44.54999923706055
2014-08-25,45.54999923706055
2014-09-01,45.810001373291016
2014-09-08,45.97999954223633
2014-09-15,43.880001068115234
2014-09-22,45.029998779296875
2014-09-29,46.75
2014-10-06,44.810001373291016
2014-10-13,47.900001525878906
2014-10-20,48.060001373291016
2014-10-27,49.939998626708984
2014-11-03,51.880001068115234
2014-11-10,51.119998931884766
2014-11-17,49.599998474121094
2014-11-24,50.470001220703125
2014-12-01,50.689998626708984
2014-12-08,47.11000061035156
2014-12-15,50.31999969482422
2014-12-22,52.0
2014-12-29,49.970001220703125
2015-01-05,49.09000015258789
2015-01-12,47.61000061035156
2015-01-19,50.79999923706055
2015-01-26,50.099998474121094
2015-02-02,52.97999954223633
2015-02-09,54.810001373291016
2015-02-16,55.11000061035156
2015-02-23,55.65999984741211
2015-03-02,52.97999954223633
2015-03-09,52.22999954223633
2015-03-16,53.650001525878906
2015-03-23,52.560001373291016
2015-03-30,52.529998779296875
2015-04-06,53.9900016784668
2015-04-13,51.41999816894531
2015-04-20,52.439998626708984
2015-04-27,50.150001525878906
2015-05-04,52.06999969482422
2015-05-11,49.33000183105469
2015-05-18,50.29999923706055
2015-05-25,48.45000076293945
2015-06-01,51.2400016784668
2015-06-08,50.66999816894531
2015-06-15,51.13999938964844
2015-06-22,54.61000061035156
2015-06-29,53.119998931884766
2015-07-06,56.2400016784668
2015-07-13,56.720001220703125
2015-07-20,59.36000061035156
2015-07-27,59.04999923706055
2015-08-03,57.4900016784668
2015-08-10,57.900001525878906
2015-08-17,54.650001525878906
2015-08-24,53.86000061035156
2015-08-31,53.72999954223633
2015-09-07,52.29999923706055
2015-09-14,51.849998474121094
2015-09-21,52.0099983215332
2015-09-28,54.119998931884766
2015-10-05,53.58000183105469
2015-10-12,56.54999923706055
2015-10-19,57.810001373291016
2015-10-26,58.22999954223633
2015-11-02,60.040000915527344
2015-11-09,56.81999969482422
2015-11-16,59.06999969482422
2015-11-23,60.150001525878906
2015-11-30,59.54999923706055
2015-12-07,58.9900016784668
2015-12-14,58.150001525878906
2015-12-21,60.099998474121094
2015-12-28,60.15999984741211
2016-01-04,55.97999954223633
2016-01-11,54.400001525878906
2016-01-18,56.869998931884766
2016-01-25,55.040000915527344
2016-02-01,48.720001220703125
2016-02-08,43.209999084472656
2016-02-15,47.2400016784668
2016-02-22,49.65999984741211
2016-02-29,53.119998931884766
2016-03-07,52.869998931884766
2016-03-14,53.61000061035156
2016-03-21,53.45000076293945
2016-03-28,55.09000015258789
2016-04-04,53.900001525878906
2016-04-11,53.91999816894531
2016-04-18,56.599998474121094
2016-04-25,56.970001220703125
2016-05-02,55.38999938964844
2016-05-09,55.86000061035156
