Date,Close2013-08-05,33.0615
2018-05-28,62.78
2018-06-04,65.73
2018-06-11,66.13
2018-06-18,62.79
2018-06-25,61.84
2018-07-02,62.29
2018-07-09,63.38
2018-07-16,63.85
2018-07-23,65.75
2018-07-30,65.73
2018-08-06,66.26
2018-08-13,64.66
2018-08-20,65.98
2018-08-27,67.54
2018-09-03,67.4
2018-09-10,68.85
2018-09-17,70.72
2018-09-24,70.54
2018-10-01,70.3
2018-10-08,66.24
2018-10-15,64.47
2018-10-22,62.73
2018-10-29,65.93
2018-11-05,67.27
2018-11-12,64.99
2018-11-19,68.21
2018-11-26,72.35
2018-12-03,70.25
2018-12-10,69.36
2018-12-17,63.29
2018-12-24,65.96
2018-12-31,65.46
2019-01-07,70.38
2019-01-14,71.93
2019-01-21,73.65
2019-01-28,76.04
2019-02-04,75.8
2019-02-11,78.3
2019-02-18,78.42
2019-02-25,81.24
2019-03-04,77.98
2019-03-11,81.1
2019-03-18,78.99
2019-03-25,80.38
2019-04-01,81.47
2019-04-08,80.98
2019-04-15,76.17
2019-04-22,77.42
2019-04-29,79.29
2019-05-06,77.1
2019-05-13,69.11
2019-05-20,68.36
2019-05-27,67.05
2019-06-03,69.52
2019-06-10,69.97
2019-06-17,73.34
2019-06-24,74.67
2019-07-01,75.75
2019-07-08,71.65
2019-07-15,68.7
2019-07-22,69.5
2019-07-29,68.08
2019-08-05,68.64
2019-08-12,71.08
2019-08-19,69.55
2019-08-26,71.11
2019-09-02,74.28
2019-09-09,77.9
2019-09-16,77.97
2019-09-23,76.39
2019-09-30,75.88
2019-10-07,75.3
2019-10-14,74.57
2019-10-21,75.39
2019-10-28,76.97
2019-11-04,76.64
2019-11-11,78.26
2019-11-18,79.12
2019-11-25,80.77
2019-12-02,82.21
2019-12-09,83.71
2019-12-16,85.19
2019-12-23,85.42
2019-12-30,84.57
2020-01-06,87.59
2020-01-13,90.12
2020-01-20,88.26
2020-01-27,82.56
2020-02-03,83.17
2020-02-10,85.82
2020-02-17,85.07
2020-02-24,77.07
2020-03-02,78.56
2020-03-09,69.2
2020-03-16,66.46
2020-03-23,70.91
2020-03-30,70.42
2020-04-06,78.33
2020-04-13,79.55
2020-04-20,75.75
2020-04-27,74.21
2020-05-04,79.71
2020-05-11,81.59
2020-05-18,84.98
2020-05-25,88.14
2020-06-01,90.38
2020-06-08,86.11
2020-06-15,88.73
2020-06-22,85.9
2020-06-29,88.68
2020-07-06,89.42
2020-07-13,94.37
2020-07-20,94.81
2020-07-27,96.33
2020-08-03,97.78
2020-08-10,97.37
2020-08-17,98.3
2020-08-24,99.9
2020-08-31,96.84
2020-09-07,98.6
2020-09-14,99.38
2020-09-21,97.69
2020-09-28,100.01
2020-10-05,105.76
2020-10-12,106.7
2020-10-19,106.17
2020-10-26,102.09
2020-11-02,112.54
2020-11-09,110.17
2020-11-16,110.89
2020-11-23,114.09
2020-11-30,115.15
2020-12-07,118.48
2020-12-14,119.3
2020-12-21,117.31
2020-12-28,118.49
2021-01-04,127.06
2021-01-11,126.21
2021-01-18,126.33
2021-01-25,120.17
2021-02-01,123.18
2021-02-08,127.98
2021-02-15,126.87
2021-02-22,122.07
2021-03-01,116.14
2021-03-08,121.44
2021-03-15,122.69
2021-03-22,125.64
2021-03-29,127.69
2021-04-05,131.91
2021-04-12,134.58
2021-04-19,136.68
2021-04-26,133.64
2021-05-03,133.9
2021-05-10,131.15
2021-05-17,132.3
2021-05-24,138.13
2021-05-31,137.9
2021-06-07,143.53
2021-06-14,145.01
2021-06-21,147.28
2021-06-28,148.82
2021-07-05,150.03
2021-07-12,148.93
2021-07-19,152.31
2021-07-26,153.23
2021-08-02,155.7
2021-08-09,159.23
2021-08-16,168.13
2021-08-23,173.81
2021-08-30,179.28
2021-09-06,177.23
2021-09-13,173.94
2021-09-20,172.4
2021-09-27,155.99
2021-10-04,152.47
2021-10-11,153.27
2021-10-18,157.97
2021-10-25,157.49
2021-11-01,156.41
2021-11-08,160.88
2021-11-15,164.3
2021-11-22,152.07
2021-11-29,149.33
2021-12-06,156.26
2021-12-13,151.42
2021-12-20,157.8
2021-12-27,159.65
2022-01-03,145.15
2022-01-10,144.68
2022-01-17,137.51
2022-01-24,137.06
2022-01-31,141.12
2022-02-07,137.2
2022-02-14,132.05
2022-02-21,133.73
2022-02-28,133.89
2022-03-07,130.31
2022-03-14,139.12
2022-03-21,135.71
2022-03-28,133.97
2022-04-04,134.87
2022-04-11,126.44
2022-04-18,121.32
2022-04-25,119.27
2022-05-02,121.08
2022-05-09,119.38
2022-05-16,125.13
2022-05-23,130.55
2022-05-30,128.49
2022-06-06,120.57
2022-06-13,112.71
2022-06-20,121.29
2022-06-27,119.21
2022-07-04,122.51
2022-07-11,118.83
2022-07-18,125.04
2022-07-25,134.1
2022-08-01,133.61
2022-08-08,133.55
2022-08-15,137.62
2022-08-22,129.87
2022-08-29,128.01
2022-09-05,137.63
2022-09-12,129.89
2022-09-19,123.48
2022-09-26,121.55
2022-10-03,127.44
2022-10-10,125.7
2022-10-17,129.88
2022-10-24,138.77
2022-10-31,136.08
2022-11-07,148.31
2022-11-14,146.19
2022-11-21,156.96
2022-11-28,155.67
2022-12-05,152.95
2022-12-12,149.3
2022-12-19,149.23
2022-12-26,149.65
2023-01-02,147.67
2023-01-09,156.92
2023-01-16,155.92
2023-01-23,155.69
2023-01-30,154.55
2023-02-06,152.55
2023-02-13,148.26
2023-02-20,141.2
2023-02-27,143.93
2023-03-06,135.72
2023-03-13,133.18
2023-03-20,131.96
2023-03-27,138.34
2023-04-03,138.03
2023-04-10,139.2
2023-04-17,138.5
2023-04-24,135.43
2023-05-01,133.3
2023-05-08,127.49
2023-05-15,128.87
2023-05-22,120.42
2023-05-29,118.22
2023-06-05,115.79
2023-06-12,121.13
2023-06-19,119.42
2023-06-26,120.25
2023-07-03,117
2023-07-10,119.75
2023-07-17,127.62
2023-07-24,126.05
2023-07-31,126.3
2023-08-07,126.51
2023-08-14,139.542
2023-08-21,141.204
2023-08-28,147.158
2023-09-04,145.975
2023-09-11,140.486
2023-09-18,136.415
2023-09-25,136.644
2023-10-02,146.958
2023-10-09,139.988
2023-10-16,150.34
2023-10-23,149.143
2023-10-30,145.04
2023-11-06,145.281
2023-11-13,139.701
2023-11-20,141.39
2023-11-27,138.704
2023-12-04,141.857
2023-12-11,140.626
2023-12-18,142.325
2023-12-25,152.846
2024-01-01,147.209
2024-01-08,143.026
2024-01-15,149.167
2024-01-22,143.494
2024-01-29,140.764
2024-02-05,151.382
2024-02-12,154.601
2024-02-19,145.917
2024-02-26,150.628
2024-03-04,143.402
2024-03-11,149.618
2024-03-18,146.862
2024-03-25,150.1
2024-04-01,150.341
2024-04-08,153.594
2024-04-15,152.331
2024-04-22,152.575
2024-04-29,152.818
2024-05-06,143.969
2024-05-13,150.269
2024-05-20,156.589
2024-05-27,155.314
2024-06-03,154.035
2024-06-10,155.806
2024-06-17,154.521
2024-06-24,159.362
2024-07-01,148.869
2024-07-08,159.863
2024-07-15,157.034
2024-07-22,158.822
2024-07-29,157.526
2024-08-05,148.491
2024-08-12,148.722
2024-08-19,159.815
2024-08-26,156.955
2024-09-02,157.198
2024-09-09,149.648
2024-09-16,156.124
2024-09-23,154.801
2024-09-30,161.304
2024-10-07,155.278
2024-10-14,152.375
2024-10-21,160.475
2024-10-28,151.267
2024-11-04,159.389
2024-11-11,156.471
2024-11-18,163.041
2024-11-25,161.704
2024-12-02,161.95
2024-12-09,165.376
2024-12-16,162.441
2024-12-23,153.117
2024-12-30,162.933
2025-01-06,159.979
2025-01-13,160.22
2025-01-20,163.67
2025-01-27,163.916
2025-02-03,157.724
2025-02-10,156.348
2025-02-17,163.039
2025-02-24,160.049
2025-03-03,157.05
2025-03-10,168.634
2025-03-17,162.389
2025-03-24,169.135
2025-03-31,156.356
2025-04-07,159.849
2025-04-14,169.887
2025-04-21,160.322
2025-04-28,160.558
2025-05-05,157.512
2025-05-12,170.889
2025-05-19,159.621
2025-05-26,169.742
2025-06-02,171.641
2025-06-09,168.586
2025-06-16,167.176
2025-06-23,162.447
2025-06-30,157.703
2025-07-07,157.932
2025-07-14,163.155
2025-07-21,173.395
2025-07-28,165.297
2025-08-04,162.192
2025-08-11,164.1
2025-08-18,169.367
2025-08-25,172.969
2025-09-01,159.763
2025-09-08,175.149
2025-09-15,175.4
2025-09-22,160.45
2025-09-29,170.827
2025-10-06,172.764
2025-10-13,164.529
2025-10-20,163.064
2025-10-27,173.501
2025-11-03,177.154
2025-11-10,167.17
2025-11-17,169.114
2025-11-24,172.774
2025-12-01,164.452
2025-12-08,171.545
2025-12-15,173.504
2025-12-22,173.747
2025-12-29,175.713
2026-01-05,177.684
2026-01-12,179.66
2026-01-19,172.991
2026-01-26,173.232
2026-02-02,164.799
2026-02-09,180.662
2026-02-16,177.434
2026-02-23,168.97
2026-03-02,174.436
2026-03-09,178.171
2026-03-16,173.169
2026-03-23,171.656
2026-03-30,170.138
2026-04-06,173.885
2026-04-13,179.4
2026-04-20,167.317
2026-04-27,176.364
2026-05-04,176.605
2026-05-11,180.383
2026-05-18,178.858
2026-05-25,182.648
2026-06-01,174.017
2026-06-08,168.919
2026-06-15,176.27
2026-06-22,185.423
2026-06-29,169.606
2026-07-06,185.925
2026-07-13,186.175
2026-07-20,173.878
2026-07-27,179.496
2026-08-03,170.751
2026-08-10,170.979
2026-08-17,171.208
2026-08-24,178.656
2026-08-31,173.473
2026-09-07,182.752
2026-09-14,182.995
2026-09-21,175.981
2026-09-28,181.665
2026-10-05,183.725
2026-10-12,178.504
2026-10-19,173.269
2026-10-26,177.15
2026-11-02,182.87
2026-11-09,173.955
2026-11-16,177.851
2026-11-23,189.1
2026-11-30,174.642
2026-12-07,185.915
2026-12-14,189.845
2026-12-21,180.865
2026-12-28,188.493
2027-01-04,188.739
2027-01-11,179.721
2027-01-18,192.941
2027-01-25,176.473
2027-02-01,187.862
2027-02-08,182.518
2027-02-15,188.349
2027-02-22,184.858
2027-03-01,194.445
2027-03-08,183.463
2027-03-15,187.448
2027-03-22,178.304
2027-03-29,191.688
2027-04-05,188.171
2027-04-12,178.991
2027-04-19,179.22
2027-04-26,194.561
2027-05-03,187.243
2027-05-10,187.482
2027-05-17,185.824
2027-05-24,184.162
2027-05-31,195.801
2027-06-07,188.436
2027-06-14,186.769
2027-06-21,181.28
2027-06-28,194.884
2027-07-05,183.651
2027-07-12,189.629
2027-07-19,193.703
2027-07-26,192.026
2027-08-02,188.422
2027-08-09,186.733
2027-08-16,186.966
2027-08-23,183.34
2027-08-30,197.095
2027-09-06,195.407
2027-09-13,195.65
2027-09-20,199.772
2027-09-27,184.485
2027-10-04,190.547
2027-10-11,198.57
2027-10-18,202.714
2027-10-25,197.11
2027-11-01,201.261
2027-11-08,187.815
2027-11-15,191.964
2027-11-22,200.045
2027-11-29,194.4
2027-12-06,194.638
2027-12-13,194.877
2027-12-20,204.97
2027-12-27,199.3
2028-01-03,189.665
2028-01-10,189.897
2028-01-17,192.108
2028-01-24,190.359
2028-01-31,190.591
2028-02-07,190.822
2028-02-14,202.994
2028-02-21,203.24
2028-02-28,197.501
2028-03-06,199.737
2028-03-13,201.977
2028-03-20,206.225
2028-03-27,202.464
2028-04-03,198.693
2028-04-10,192.904
2028-04-17,201.182
2028-04-24,197.395
2028-05-01,205.698
2028-05-08,193.829
2028-05-15,194.06
2028-05-22,204.411
2028-05-29,202.628
2028-06-05,206.926
2028-06-12,205.141
2028-06-19,199.284
2028-06-26,211.736
2028-07-03,199.756
2028-07-10,193.87
2028-07-17,212.487
2028-07-24,204.556
2028-07-31,200.701
2028-08-07,198.886
2028-08-14,195.015
2028-08-21,199.354
2028-08-28,199.588
2028-09-04,203.941
2028-09-11,204.18
2028-09-18,212.678
2028-09-25,200.523
2028-10-02,202.826
2028-10-09,198.918
2028-10-16,205.373
2028-10-23,207.688
2028-10-30,199.612
2028-11-06,214.415
2028-11-13,200.075
2028-11-20,216.998
2028-11-27,217.249
2028-12-04,213.317
2028-12-11,205.187
2028-12-18,209.616
2028-12-25,207.758
2029-01-01,205.896
2029-01-08,206.132
2029-01-15,202.156
2029-01-22,200.279
2029-01-29,200.508
2029-02-05,207.076
2029-02-12,203.082
2029-02-19,216.02
2029-02-26,212.025
2029-03-05,205.898
2029-03-12,214.632
2029-03-19,214.876
2029-03-26,202.34
2029-04-02,208.965
2029-04-09,202.797
2029-04-16,213.712
2029-04-23,209.674
2029-04-30,214.194
2029-05-07,205.857
2029-05-14,214.676
2029-05-21,214.917
2029-05-28,204.4
2029-06-04,213.245
2029-06-11,211.327
2029-06-18,215.881
2029-06-25,224.766
2029-07-02,218.526
2029-07-09,212.271
2029-07-16,216.844
2029-07-23,223.598
2029-07-30,221.673
2029-08-06,221.919
2029-08-13,222.164
2029-08-20,211.508
2029-08-27,224.839
2029-09-03,222.902
2029-09-10,214.397
2029-09-17,216.823
2029-09-24,225.832
2029-10-01,208.52
2029-10-08,210.946
2029-10-15,228.776
2029-10-22,220.218
2029-10-29,216.05
2029-11-05,227.321
2029-11-12,214.312
2029-11-19,212.334
2029-11-26,225.851
2029-12-03,223.88
2029-12-10,230.781
2029-12-17,231.031
2029-12-24,229.058
2029-12-31,231.532
2030-01-07,229.554
2030-01-14,214.185
2030-01-21,232.284
2030-01-28,212.412
2030-02-04,228.309
2030-02-11,233.036
2030-02-18,233.287
2030-02-25,222.309
2030-03-04,215.804
2030-03-11,213.785
2030-03-18,220.772
2030-03-25,218.753
2030-04-01,216.729
2030-04-08,214.701
2030-04-15,223.979
2030-04-22,228.747
2030-04-29,222.189
2030-05-06,236.043
2030-05-13,227.205
2030-05-20,216.074
2030-05-27,223.134
2030-06-03,221.09
2030-06-10,230.451
2030-06-17,221.558
2030-06-24,228.651
2030-07-01,222.025
2030-07-08,231.424
2030-07-15,224.786
2030-07-22,218.134
2030-07-29,232.154
2030-08-05,232.398
2030-08-12,237.248
2030-08-19,221.356
2030-08-26,230.82
2030-09-02,228.75
2030-09-09,233.615
2030-09-16,231.543
2030-09-23,222.512
2030-09-30,225.064
2030-10-07,239.233
2030-10-14,237.157
2030-10-21,223.437
2030-10-28,237.648
2030-11-04,226.232
2030-11-11,242.809
2030-11-18,231.374
2030-11-25,233.952
2030-12-02,229.509
2030-12-09,243.811
2030-12-16,232.328
2030-12-23,234.916
2030-12-30,239.86
2031-01-06,240.106
2031-01-13,240.352
2031-01-20,224.086
2031-01-27,231.398
2031-02-03,231.634
2031-02-10,236.603
2031-02-17,227.37
2031-02-24,244.197
2031-03-03,239.699
2031-03-10,239.942
2031-03-17,225.917
2031-03-24,228.526
2031-03-31,247.821
2031-04-07,228.989
2031-04-14,233.996
2031-04-21,236.622
2031-04-28,246.431
2031-05-05,229.914
2031-05-12,239.735
2031-05-19,239.976
2031-05-26,233.01
2031-06-02,238.053
2031-06-09,250.327
2031-06-16,248.168
2031-06-23,248.416
2031-06-30,246.25
2031-07-07,244.079
2031-07-14,229.808
2031-07-21,232.459
2031-07-28,237.538
2031-08-04,240.2
2031-08-11,240.439
2031-08-18,230.953
2031-08-25,231.182
2031-09-01,248.462
2031-09-08,253.584
2031-09-15,246.513
2031-09-22,232.097
2031-09-29,251.891
2031-10-06,235.003
2031-10-13,232.784
2031-10-20,252.635
2031-10-27,255.339
2031-11-03,233.471
2031-11-10,246
2031-11-17,238.854
2031-11-24,253.876
2031-12-01,251.657
2031-12-08,254.373
2031-12-15,249.677
2031-12-22,237.548
2031-12-29,252.64
2032-01-05,255.365
2032-01-12,243.205
2032-01-19,255.862
2032-01-26,258.596
2032-02-02,251.38
2032-02-09,256.606
2032-02-16,249.373
2032-02-23,247.118
2032-03-01,257.351
2032-03-08,257.599
2032-03-15,240.323
2032-03-22,245.566
2032-03-29,245.803
2032-04-05,251.06
2032-04-12,243.762
2032-04-19,261.603
2032-04-26,251.783
2032-05-03,246.983
2032-05-10,249.742
2032-05-17,239.88
2032-05-24,247.692
2032-05-31,255.517
2032-06-07,258.293
2032-06-14,248.4
2032-06-21,253.71
2032-06-28,243.793
2032-07-05,251.65
2032-07-12,244.256
2032-07-19,254.674
2032-07-26,260.013
2032-08-02,260.259
2032-08-09,252.843
2032-08-16,253.082
2032-08-23,260.996
2032-08-30,263.803
2032-09-06,258.924
2032-09-13,246.338
2032-09-20,244.001
2032-09-27,246.8
2032-10-04,259.898
2032-10-11,265.293
2032-10-18,250.072
2032-10-25,263.208
2032-11-01,255.706
2032-11-08,263.7
2032-11-15,266.533
2032-11-22,266.782
2032-11-29,261.845
2032-12-06,259.493
2032-12-13,246.747
2032-12-20,252.176
2032-12-27,255.012
2033-01-03,265.666
2033-01-10,247.663
2033-01-17,263.548
2033-01-24,255.956
2033-01-31,269.263
2033-02-07,261.662
2033-02-14,269.76
2033-02-21,259.522
2033-02-28,257.137
2033-03-07,254.747
2033-03-14,268.124
2033-03-21,265.739
2033-03-28,265.982
2033-04-04,260.954
2033-04-11,261.192
2033-04-18,256.149
2033-04-25,274.885
2033-05-02,267.199
2033-05-09,262.146
2033-05-16,275.637
2033-05-23,273.234
2033-05-30,252.241
2033-06-06,271.073
2033-06-13,265.999
2033-06-20,271.565
2033-06-27,258.486
2033-07-04,274.724
2033-07-11,258.954
2033-07-18,275.22
2033-07-25,272.794
2033-08-01,267.686
2033-08-08,267.927
2033-08-15,268.168
2033-08-22,260.356
2033-08-29,271.336
2033-09-05,255.446
2033-09-12,277.205
2033-09-19,272.066
2033-09-26,277.702
2033-10-03,269.854
2033-10-10,256.59
2033-10-17,267.633
2033-10-24,267.871
2033-10-31,259.985
2033-11-07,281.901
2033-11-14,265.874
2033-11-21,274.256
2033-11-28,277.218
2033-12-05,261.142
2033-12-12,283.154
2033-12-19,264.33
2033-12-26,272.746
2034-01-02,259.337
2034-01-09,270.495
2034-01-16,259.795
2034-01-23,273.71
2034-01-30,279.429
2034-02-06,271.45
2034-02-13,263.455
2034-02-20,282.914
2034-02-27,274.914
2034-03-06,261.397
2034-03-13,286.412
2034-03-20,267.368
2034-03-27,286.913
2034-04-03,284.403
2034-04-10,268.069
2034-04-17,287.665
2034-04-24,271.305
2034-05-01,266
2034-05-08,274.551
2034-05-15,274.789
2034-05-22,266.694
2034-05-29,286.388
2034-06-05,267.156
2034-06-12,264.602
2034-06-19,287.133
2034-06-26,265.06
2034-07-03,287.629
2034-07-10,285.082
2034-07-17,276.936
2034-07-24,285.574
2034-07-31,269.007
2034-08-07,272.043
2034-08-14,291.925
2034-08-21,269.701
2034-08-28,275.556
2034-09-04,284.234
2034-09-11,292.927
2034-09-18,267.807
2034-09-25,287.786
2034-10-02,285.208
2034-10-09,274.146
2034-10-16,277.208
2034-10-23,277.445
2034-10-30,274.847
2034-11-06,277.917
2034-11-13,295.183
2034-11-20,281.23
2034-11-27,284.311
2034-12-04,273.17
2034-12-11,284.793
2034-12-18,285.034
2034-12-25,288.128
2035-01-01,274.096
2035-01-08,277.185
2035-01-15,285.998
2035-01-22,289.102
2035-01-29,295.074
2035-02-05,283.854
2035-02-12,289.832
2035-02-19,287.203
2035-02-26,290.318
2035-03-05,287.685
2035-03-12,287.926
2035-03-19,296.812
2035-03-26,282.64
2035-04-02,300.195
2035-04-09,283.112
2035-04-16,294.913
2035-04-23,277.797
2035-04-30,292.509
2035-05-07,289.853
2035-05-14,287.193
2035-05-21,287.432
2035-05-28,293.482
2035-06-04,276.276
2035-06-11,299.79
2035-06-18,282.56
2035-06-25,297.371
2035-07-02,277.192
2035-07-09,294.942
2035-07-16,277.65
2035-07-23,283.729
2035-07-30,292.745
2035-08-06,284.196
2035-08-13,281.498
2035-08-20,305.206
2035-08-27,305.457
2035-09-03,305.708
2035-09-10,300.074
2035-09-17,294.432
2035-09-24,294.673
2035-10-01,291.964
2035-10-08,283.348
2035-10-15,286.534
2035-10-22,283.811
2035-10-29,298.836
2035-11-05,284.274
2035-11-12,302.286
2035-11-19,302.532
2035-11-26,302.778
2035-12-03,303.024
2035-12-10,285.43
2035-12-17,291.613
2035-12-24,306.739
2035-12-31,309.968
2036-01-07,304.253
2036-01-14,307.484
2036-01-21,295.781
2036-01-28,310.97
2036-02-04,293.266
2036-02-11,308.476
2036-02-18,308.725
2036-02-25,302.973
2036-03-03,303.217
2036-03-10,300.455
2036-03-17,294.682
2036-03-24,309.965
2036-03-31,298.166
2036-04-07,289.362
2036-04-14,292.61
2036-04-21,301.901
2036-04-28,299.121
2036-05-05,311.455
2036-05-12,302.624
2036-05-19,290.75
2036-05-26,309.168
2036-06-02,315.481
2036-06-09,297.516
2036-06-16,300.79
2036-06-23,313.192
2036-06-30,307.354
2036-07-07,310.643
2036-07-14,301.745
2036-07-21,292.832
2036-07-28,302.222
2036-08-04,293.295
2036-08-11,290.469
2036-08-18,318.237
2036-08-25,315.425
2036-09-01,291.155
2036-09-08,294.451
2036-09-15,291.613
2036-09-22,291.842
2036-09-29,295.145
2036-10-06,298.454
2036-10-13,320.242
2036-10-20,292.758
2036-10-27,320.743
2036-11-03,305.561
2036-11-10,299.622
2036-11-17,318.404
2036-11-24,312.464
2036-12-01,306.516
2036-12-08,312.951
2036-12-15,310.094
2036-12-22,313.438
2036-12-29,307.47
2037-01-05,295.276
2037-01-12,311.057
2037-01-19,301.959
2037-01-26,317.77
2037-02-02,299.309
2037-02-09,305.781
2037-02-16,299.772
2037-02-23,296.878
2037-03-02,325.254
2037-03-09,312.985
2037-03-16,303.829
2037-03-23,326.006
2037-03-30,310.571
2037-04-06,320.228
2037-04-13,307.906
2037-04-20,298.709
2037-04-27,320.965
2037-05-04,302.316
2037-05-11,302.547
2037-05-18,315.395
2037-05-25,306.166
2037-06-01,325.353
2037-06-08,306.634
2037-06-15,329.013
2037-06-22,310.267
2037-06-29,323.177
2037-07-06,323.423
2037-07-13,304.629
2037-07-20,323.914
2037-07-27,327.338
2037-08-03,321.226
2037-08-10,311.92
2037-08-17,331.268
2037-08-24,325.143
2037-08-31,325.389
2037-09-07,303.287
2037-09-14,316.296
2037-09-21,332.521
2037-09-28,310.374
2037-10-05,310.607
2037-10-12,320.455
2037-10-19,330.316
2037-10-26,314.518
2037-11-02,327.601
