Date,Open,High,Low,Close,Volume
2013-08-05,41.52999877929688,42.345001220703125,41.43999862670898,42.095001220703125,1688000
2013-08-12,42.02000045776367,42.435001373291016,41.595001220703125,42.290000915527344,4661800
2013-08-19,42.20000076293945,42.415000915527344,41.56499862670898,42.275001525878906,2871400
2013-08-26,42.31499862670898,43.17499923706055,41.650001525878906,42.7599983215332,6036400
2013-09-02,43.1150016784668,44.34000015258789,42.70000076293945,43.775001525878906,4649400
2013-09-09,43.94499969482422,44.27000045776367,43.380001068115234,43.5,3674800
2013-09-16,43.875,44.77000045776367,43.869998931884766,44.26499938964844,3870400
2013-09-23,44.334999084472656,45.005001068115234,44.27000045776367,44.994998931884766,3412200
2013-09-30,44.810001373291016,45.334999084472656,44.02000045776367,44.3849983215332,3752200
2013-10-07,44.1150016784668,44.7400016784668,43.68000030517578,44.67499923706055,2763800
2013-10-14,44.51499938964844,45.375,44.220001220703125,45.18999862670898,2748000
2013-10-21,45.19499969482422,45.5,44.810001373291016,45.040000915527344,3139600
2013-10-28,45.10499954223633,46.32500076293945,45.025001525878906,45.89500045776367,4092600
2013-11-04,46.22499847412109,46.275001525878906,45.34999847412109,46.095001220703125,3609000
2013-11-11,46.15499877929688,46.68999862670898,45.77000045776367,46.6150016784668,2891000
2013-11-18,46.85499954223633,47.10499954223633,46.41999816894531,46.470001220703125,3077400
2013-11-25,46.47499847412109,46.59999847412109,45.57500076293945,45.70500183105469,3160600
2013-12-02,45.45000076293945,45.68000030517578,43.810001373291016,44.790000915527344,5550800
2013-12-09,44.900001525878906,45.494998931884766,44.39500045776367,44.63999938964844,3529000
2013-12-16,44.8849983215332,46.31999969482422,44.790000915527344,46.13999938964844,4114600
2013-12-23,46.5,46.775001525878906,46.38999938964844,46.560001373291016,2412200
2013-12-30,46.59000015258789,47.33000183105469,46.11000061035156,46.43999862670898,3273200
2014-01-06,46.45500183105469,46.470001220703125,44.619998931884766,44.810001373291016,5220000
2014-01-13,44.93000030517578,45.20000076293945,44.43999862670898,44.69499969482422,4562800
2014-01-20,45.150001525878906,45.30500030517578,44.07500076293945,44.21500015258789,3155400
2014-01-27,44.400001525878906,44.400001525878906,42.665000915527344,43.22499847412109,5049200
2014-02-03,43.43999862670898,44.58000183105469,42.619998931884766,44.02999877929688,4355800
2014-02-10,44.16999816894531,45.0,43.95000076293945,44.869998931884766,3213900
2014-02-17,45.18999862670898,45.310001373291016,44.61000061035156,44.63999938964844,2311200
2014-02-24,44.79999923706055,45.65999984741211,44.25,45.33000183105469,4501100
2014-03-03,44.90999984741211,45.9900016784668,44.75,45.47999954223633,3936800
2014-03-10,45.470001220703125,46.90999984741211,45.380001068115234,46.15999984741211,3445200
2014-03-17,46.380001068115234,46.709999084472656,45.70000076293945,46.02999877929688,3294500
2014-03-24,46.119998931884766,46.83000183105469,45.93999862670898,46.540000915527344,2679100
2014-03-31,46.900001525878906,47.09000015258789,46.54999923706055,46.86000061035156,2834400
2014-04-07,46.79999923706055,47.65999984741211,46.16999816894531,46.45000076293945,6613100
2014-04-14,46.7599983215332,47.040000915527344,46.43000030517578,47.0099983215332,2112900
2014-04-21,47.0,47.16999816894531,46.66999816894531,46.90999984741211,2857400
2014-04-28,46.9900016784668,48.220001220703125,46.7599983215332,47.68999862670898,3722100
2014-05-05,47.59999847412109,48.34000015258789,47.43999862670898,47.880001068115234,2540400
2014-05-12,47.97999954223633,48.119998931884766,47.369998931884766,47.5099983215332,2705500
2014-05-19,47.43999862670898,49.150001525878906,47.060001373291016,49.09000015258789,3551100
2014-05-26,49.56999969482422,49.790000915527344,49.22999954223633,49.59000015258789,3147300
2014-06-02,49.58000183105469,50.310001373291016,49.34999847412109,50.16999816894531,3461500
2014-06-09,50.2400016784668,50.84000015258789,49.84000015258789,49.91999816894531,3905200
2014-06-16,49.91999816894531,50.97999954223633,49.86000061035156,50.970001220703125,4217700
2014-06-23,50.90999984741211,51.470001220703125,50.43000030517578,51.36000061035156,3942200
2014-06-30,51.41999816894531,52.060001373291016,51.2400016784668,52.02000045776367,3241100
2014-07-07,51.52000045776367,51.93999862670898,51.150001525878906,51.27999877929688,3930300
2014-07-14,51.459999084472656,51.880001068115234,51.33000183105469,51.70000076293945,3510000
2014-07-21,51.630001068115234,52.630001068115234,51.52000045776367,52.33000183105469,3621000
2014-07-28,52.40999984741211,52.88999938964844,51.4900016784668,51.70000076293945,4879200
2014-08-04,51.869998931884766,52.220001220703125,50.38999938964844,50.68000030517578,5416500
2014-08-11,50.75,52.52999877929688,50.68000030517578,52.02999877929688,9834300
2014-08-18,52.16999816894531,53.13999938964844,52.09999847412109,52.66999816894531,4660500
2014-08-25,52.66999816894531,53.4900016784668,52.18000030517578,52.630001068115234,6257300
2014-09-01,52.540000915527344,53.41999816894531,52.0,52.880001068115234,4098200
2014-09-08,52.68999862670898,52.84999847412109,51.84999847412109,52.08000183105469,4743400
2014-09-15,52.220001220703125,52.68000030517578,51.630001068115234,51.7599983215332,4491600
2014-09-22,51.59000015258789,51.790000915527344,49.119998931884766,49.59999847412109,6474000
2014-09-29,49.41999816894531,49.66999816894531,47.81999969482422,48.09000015258789,6763500
2014-10-06,48.36000061035156,48.869998931884766,47.470001220703125,47.470001220703125,6589900
2014-10-13,47.61000061035156,47.900001525878906,44.220001220703125,47.43000030517578,10387200
2014-10-20,47.52000045776367,48.75,47.08000183105469,48.36000061035156,6660000
2014-10-27,48.150001525878906,49.380001068115234,47.970001220703125,49.2599983215332,5270100
2014-11-03,49.220001220703125,49.400001525878906,48.400001525878906,49.220001220703125,4701400
2014-11-10,49.41999816894531,50.66999816894531,49.27999877929688,50.59000015258789,4585200
2014-11-17,50.43999862670898,51.040000915527344,49.900001525878906,50.630001068115234,5838800
2014-11-24,50.77000045776367,50.83000183105469,49.970001220703125,50.4900016784668,2992400
2014-12-01,50.72999954223633,50.869998931884766,46.4900016784668,47.459999084472656,10816400
2014-12-08,47.09000015258789,47.11000061035156,44.75,44.84000015258789,11069600
2014-12-15,44.869998931884766,46.619998931884766,44.290000915527344,46.4900016784668,9650300
2014-12-22,46.77999877929688,47.84999847412109,46.66999816894531,47.470001220703125,3973200
2014-12-29,47.61000061035156,48.11000061035156,46.560001373291016,46.90999984741211,4195800
2015-01-05,46.63999938964844,46.75,44.09999847412109,44.29999923706055,7949900
2015-01-12,43.880001068115234,44.25,41.38999938964844,41.93000030517578,14510100
2015-01-19,41.95000076293945,42.540000915527344,40.9900016784668,42.22999954223633,11381600
2015-01-26,42.34000015258789,42.36000061035156,39.560001373291016,39.83000183105469,10697800
2015-02-02,40.27000045776367,44.08000183105469,40.25,43.290000915527344,11247200
2015-02-09,43.34999847412109,44.93999862670898,43.209999084472656,44.56999969482422,7644900
2015-02-16,44.88999938964844,45.119998931884766,42.70000076293945,43.040000915527344,6828100
2015-02-23,42.630001068115234,44.40999984741211,42.0,43.84999847412109,11208000
2015-03-02,44.04999923706055,44.08000183105469,42.709999084472656,43.02999877929688,8304100
2015-03-09,43.220001220703125,43.36000061035156,41.45000076293945,41.86000061035156,8130300
2015-03-16,42.0,43.18000030517578,41.77999877929688,43.060001373291016,9868100
2015-03-23,43.29999923706055,43.810001373291016,42.22999954223633,42.2400016784668,8765400
2015-03-30,42.310001373291016,43.27999877929688,41.59000015258789,43.060001373291016,8024300
2015-04-06,43.25,44.18999862670898,43.18000030517578,43.95000076293945,7498500
2015-04-13,43.93000030517578,46.18000030517578,43.810001373291016,45.58000183105469,7461100
2015-04-20,45.70000076293945,46.400001525878906,45.04999923706055,46.11000061035156,5292900
2015-04-27,46.400001525878906,46.77999877929688,45.86000061035156,46.04999923706055,5399900
2015-05-04,46.22999954223633,46.540000915527344,44.9900016784668,46.0099983215332,5611700
2015-05-11,46.0,46.5099983215332,45.7599983215332,46.04999923706055,4209700
2015-05-18,45.81999969482422,46.220001220703125,45.08000183105469,45.68999862670898,4721800
2015-05-25,45.40999984741211,45.47999954223633,43.380001068115234,43.56999969482422,6530200
2015-06-01,43.540000915527344,44.13999938964844,42.66999816894531,43.709999084472656,6117500
2015-06-08,43.810001373291016,44.93000030517578,42.93000030517578,43.84999847412109,7037100
2015-06-15,43.59000015258789,44.43999862670898,42.97999954223633,43.13999938964844,7703700
2015-06-22,43.41999816894531,44.20000076293945,43.41999816894531,44.09999847412109,7722400
2015-06-29,43.41999816894531,43.47999954223633,41.90999984741211,42.33000183105469,5563400
2015-07-06,41.91999816894531,42.43000030517578,40.68999862670898,41.2599983215332,7705500
2015-07-13,41.470001220703125,41.47999954223633,40.290000915527344,40.810001373291016,8899100
2015-07-20,40.79999923706055,40.91999816894531,39.56999969482422,39.68999862670898,7213700
2015-07-27,39.630001068115234,40.90999984741211,38.65999984741211,40.40999984741211,8679700
2015-08-03,40.290000915527344,40.540000915527344,39.790000915527344,39.91999816894531,5654700
2015-08-10,40.0099983215332,41.0,39.63999938964844,39.650001525878906,6605000
2015-08-17,39.459999084472656,40.09000015258789,38.150001525878906,38.15999984741211,8690500
2015-08-24,36.09999847412109,40.13999938964844,35.93000030517578,39.9900016784668,15757800
2015-08-31,39.7400016784668,39.91999816894531,38.34000015258789,38.52999877929688,9405300
2015-09-07,39.08000183105469,39.970001220703125,38.83000183105469,39.11000061035156,5846300
2015-09-14,39.150001525878906,40.459999084472656,38.959999084472656,39.130001068115234,8388500
2015-09-21,39.31999969482422,39.720001220703125,37.7400016784668,38.72999954223633,6976300
2015-09-28,38.56999969482422,39.84999847412109,38.02999877929688,39.20000076293945,8700000
2015-10-05,39.70000076293945,41.380001068115234,39.59999847412109,40.97999954223633,8983800
2015-10-12,41.0,41.15999984741211,40.369998931884766,40.59000015258789,5231900
2015-10-19,40.47999954223633,41.52000045776367,40.400001525878906,41.27999877929688,5569200
2015-10-26,41.459999084472656,42.06999969482422,40.88999938964844,41.02000045776367,6374900
2015-11-02,41.0099983215332,41.540000915527344,40.7400016784668,41.09999847412109,7912600
2015-11-09,41.13999938964844,41.630001068115234,39.86000061035156,40.04999923706055,7081000
2015-11-16,39.90999984741211,41.34000015258789,39.810001373291016,40.91999816894531,5936400
2015-11-23,40.77999877929688,41.25,40.5099983215332,40.70000076293945,4526900
2015-11-30,40.77999877929688,41.5,40.34000015258789,41.02000045776367,8575900
2015-12-07,40.43000030517578,40.61000061035156,38.720001220703125,38.790000915527344,7327700
2015-12-14,38.869998931884766,39.970001220703125,38.34999847412109,39.220001220703125,9156600
2015-12-21,39.5,39.84000015258789,38.84999847412109,39.72999954223633,5378200
2015-12-28,39.650001525878906,40.09999847412109,39.13999938964844,39.16999816894531,4145800
2016-01-04,38.630001068115234,38.720001220703125,36.02999877929688,36.060001373291016,7660700
2016-01-11,36.400001525878906,37.09000015258789,34.0,34.040000915527344,11439300
2016-01-18,34.5,36.5099983215332,33.4900016784668,36.4900016784668,10945000
2016-01-25,36.34000015258789,37.95000076293945,35.099998474121094,37.84000015258789,9560200
2016-02-01,37.68000030517578,38.5099983215332,36.45000076293945,37.66999816894531,8294100
2016-02-08,37.09000015258789,37.130001068115234,34.72999954223633,36.650001525878906,9907600
2016-02-15,37.25,38.66999816894531,36.59999847412109,38.060001373291016,6181700
2016-02-22,38.56999969482422,38.90999984741211,36.209999084472656,38.66999816894531,9866200
2016-02-29,38.7599983215332,40.34000015258789,38.459999084472656,40.290000915527344,8466500
2016-03-07,40.060001373291016,41.7400016784668,39.959999084472656,41.650001525878906,7438600
2016-03-14,41.38999938964844,43.27999877929688,41.02000045776367,42.5099983215332,7800900
2016-03-21,42.43999862670898,42.7599983215332,41.310001373291016,41.77000045776367,4912800
2016-03-28,41.93999862670898,43.84000015258789,41.790000915527344,43.09999847412109,6942700
2016-04-04,43.220001220703125,43.2400016784668,40.9900016784668,41.95000076293945,7875600
2016-04-11,42.13999938964844,43.52999877929688,42.13999938964844,43.25,12272500
2016-04-18,42.880001068115234,44.63999938964844,42.7400016784668,44.34999847412109,9959300
2016-04-25,44.18999862670898,44.75,43.7400016784668,44.5,7101100
2016-05-02,44.59999847412109,44.72999954223633,42.7400016784668,43.040000915527344,7977600
2016-05-09,42.72999954223633,44.09000015258789,42.47999954223633,43.33000183105469,7045500
2016-05-16,43.31999969482422,43.81999969482422,42.459999084472656,43.06999969482422,8053600
2016-05-23,42.9900016784668,45.0,42.650001525878906,44.20000076293945,7665500
2016-05-30,44.15999984741211,44.400001525878906,43.16999816894531,44.2400016784668,6366300
2016-06-06,44.369998931884766,45.7400016784668,44.33000183105469,44.5,7601600
2016-06-13,44.130001068115234,44.43999862670898,42.08000183105469,43.27000045776367,8349200
2016-06-20,44.0099983215332,44.59999847412109,42.11000061035156,42.5,8787500
2016-06-27,42.02000045776367,43.060001373291016,41.36000061035156,42.97999954223633,8877600
2016-07-04,43.220001220703125,43.380001068115234,41.72999954223633,42.22999954223633,6478200
2016-07-11,42.52999877929688,44.09000015258789,42.310001373291016,43.810001373291016,7153800
2016-07-18,43.709999084472656,43.83000183105469,43.2400016784668,43.45000076293945,4964200
2016-07-25,43.27999877929688,43.869998931884766,43.0,43.56999969482422,5206900
2016-08-01,43.5099983215332,43.58000183105469,42.75,43.18999862670898,6468300
2016-08-08,43.25,44.310001373291016,43.20000076293945,44.06999969482422,4580100
2016-08-15,44.20000076293945,44.52000045776367,43.869998931884766,44.15999984741211,6376000
2016-08-22,43.97999954223633,44.81999969482422,43.25,44.11000061035156,7235400
2016-08-29,44.09000015258789,45.459999084472656,44.040000915527344,45.27000045776367,8430200
2016-09-05,45.97999954223633,45.97999954223633,44.2400016784668,44.470001220703125,4744700
2016-09-12,44.130001068115234,44.470001220703125,43.09000015258789,43.27999877929688,6804500
2016-09-19,43.52999877929688,44.7599983215332,43.209999084472656,44.150001525878906,5060400
2016-09-26,44.0099983215332,44.77999877929688,43.380001068115234,44.400001525878906,5538200
2016-10-03,44.43999862670898,44.59999847412109,43.47999954223633,43.84000015258789,6357600
2016-10-10,44.0,44.56999969482422,43.310001373291016,44.34999847412109,6973300
2016-10-17,44.380001068115234,45.41999816894531,44.34000015258789,45.02999877929688,6336300
